"DetailID","CreateDate","SampleID","Primary ID","Length in cm","Quantity"
"4760","2017-12-01 14:16:45","268","179","","4"
"4761","2017-12-01 14:16:55","268","180","","27"
"4762","2017-12-01 14:17:06","268","181","","26"
"4763","2017-12-01 14:17:17","268","201","","1"
"4764","2017-12-01 14:17:26","268","202","","1"
"4765","2017-12-01 14:17:34","268","203","","1"
"4766","2017-12-01 14:17:42","268","207","","1"
"4767","2017-12-01 14:17:50","268","209","","11"
"4768","2017-12-01 14:17:57","268","212","","113"
"4769","2017-12-01 14:18:52","269","163","","4"
"4770","2017-12-01 14:19:45","269","168","","183"
"4771","2017-12-01 14:19:51","269","177","","16"
"4772","2017-12-01 14:19:57","269","179","","21"
"4773","2017-12-01 14:20:07","269","180","","36"
"4774","2017-12-01 14:20:13","269","181","","8"
"4775","2017-12-01 14:20:21","269","192","","1"
"4776","2017-12-01 14:20:27","269","201","","11"
"4777","2017-12-01 14:20:33","269","202","","1"
"4778","2017-12-01 14:20:39","269","203","","2"
"4779","2017-12-01 14:20:44","269","209","","29"
"4780","2017-12-01 14:20:48","269","212","","54"
"4781","2017-12-01 14:21:35","281","163","","2"
"4782","2017-12-01 14:21:48","281","168","","9"
"4783","2017-12-01 14:21:56","281","177","","22"
"4784","2017-12-01 14:22:03","281","180","","10"
"4785","2017-12-01 14:22:11","281","181","","54"
"4786","2017-12-01 14:22:23","281","201","","12"
"4787","2017-12-01 14:22:32","281","202","","17"
"4788","2017-12-01 14:22:40","281","203","","28"
"4789","2017-12-01 14:22:48","281","205","","2"
"4790","2017-12-01 14:23:01","281","207","","14"
"4791","2017-12-01 14:23:09","281","208","","4"
"4792","2017-12-01 14:23:22","281","212","","107"
"4793","2017-12-01 14:24:35","280","177","","88"
"4794","2017-12-01 14:24:46","280","180","","8"
"4795","2017-12-01 14:24:54","280","181","","30"
"4796","2017-12-01 14:25:04","280","201","","3"
"4797","2017-12-01 14:25:13","280","203","","11"
"4798","2017-12-01 14:25:24","280","207","","8"
"4799","2017-12-01 14:25:35","280","208","","7"
"4800","2017-12-01 14:25:44","280","212","","176"
"4801","2017-12-01 14:25:53","280","215","","1"
"4802","2017-12-01 14:27:09","283","167","","1"
"4803","2017-12-01 14:27:20","283","168","","1"
"4804","2017-12-01 14:27:32","283","177","","20"
"4805","2017-12-01 14:27:41","283","180","","15"
"4806","2017-12-01 14:27:51","283","181","","20"
"4807","2017-12-01 14:28:02","283","201","","32"
"4808","2017-12-01 14:28:11","283","202","","1"
"4809","2017-12-01 14:28:18","283","203","","8"
"4810","2017-12-01 14:28:28","283","207","","4"
"4811","2017-12-01 14:28:40","283","208","","1"
"4812","2017-12-01 14:28:52","283","212","","73"
"4813","2017-12-01 14:29:00","283","226","","2"
"4814","2017-12-01 14:29:12","283","214","","1"
"4815","2017-12-01 14:29:21","283","215","","82"
"4816","2017-12-01 14:30:33","282","163","","1"
"4817","2017-12-01 14:30:48","282","168","","12"
"4818","2017-12-01 14:31:03","282","176","","1"
"4819","2017-12-01 14:31:13","282","177","","29"
"4820","2017-12-01 14:31:19","282","180","","30"
"4821","2017-12-01 14:31:27","282","181","","25"
"4822","2017-12-01 14:31:47","282","191","","1"
"4823","2017-12-01 14:32:01","282","201","","9"
"4824","2017-12-01 14:32:10","282","202","","2"
"4825","2017-12-01 14:32:18","282","203","","6"
"4826","2017-12-01 14:32:27","282","208","","1"
"4827","2017-12-01 14:32:36","282","212","","55"
"4828","2017-12-01 14:35:07","286","163","","2"
"4829","2017-12-01 14:35:21","286","168","","2"
"4830","2017-12-01 14:35:30","286","177","","1"
"4831","2017-12-01 14:35:38","286","179","","7"
"4832","2017-12-01 14:35:48","286","180","","9"
"4833","2017-12-01 14:35:56","286","181","","7"
"4834","2017-12-01 14:36:06","286","201","","2"
"4835","2017-12-01 14:36:23","286","202","","2"
"4836","2017-12-01 14:36:31","286","203","","2"
"4837","2017-12-01 14:36:39","286","207","","1"
"4838","2017-12-01 14:36:47","286","212","","11"
"4839","2017-12-01 14:36:54","286","215","","51"
"4840","2017-12-01 14:42:22","285","177","","4"
"4841","2017-12-01 14:42:46","285","180","","5"
"4842","2017-12-01 14:42:56","285","181","","17"
"4843","2017-12-01 14:43:07","285","201","","3"
"4844","2017-12-01 14:43:17","285","202","","1"
"4845","2017-12-01 14:43:25","285","203","","4"
"4846","2017-12-01 14:43:33","285","205","","3"
"4847","2017-12-01 14:43:47","285","207","","2"
"4848","2017-12-01 14:43:57","285","212","","4"
"4849","2017-12-01 14:44:05","285","226","","4"
"4850","2017-12-01 14:44:15","285","215","","35"
"4851","2017-12-01 14:45:22","284","163","","2"
"4852","2017-12-01 14:45:54","284","168","","38"
"4853","2017-12-01 14:46:04","284","171","","13"
"4854","2017-12-01 14:46:13","284","177","","14"
"4855","2017-12-01 14:46:20","284","180","","13"
"4856","2017-12-01 14:46:29","284","181","","14"
"4857","2017-12-01 14:46:40","284","201","","1"
"4858","2017-12-01 14:46:53","284","203","","13"
"4859","2017-12-01 14:47:03","284","207","","1"
"4860","2017-12-01 14:47:11","284","212","","38"
"4861","2017-12-01 14:47:20","284","226","","9"
"4862","2017-12-01 14:47:31","284","213","","2"
"4863","2017-12-01 14:47:48","284","215","","50"
"4864","2017-12-01 14:50:27","287","167","","1"
"4865","2017-12-01 14:50:39","287","168","","4"
"4866","2017-12-01 14:50:49","287","171","","2"
"4867","2017-12-01 14:51:01","287","177","","21"
"4868","2017-12-01 14:51:11","287","179","","1"
"4869","2017-12-01 14:51:23","287","180","","4"
"4870","2017-12-01 14:51:32","287","181","","15"
"4871","2017-12-01 14:51:42","287","197","","1"
"4872","2017-12-01 14:51:55","287","201","","2"
"4873","2017-12-01 14:52:03","287","212","","12"
"4874","2017-12-01 14:52:13","287","214","","1"
"4875","2017-12-01 14:52:24","287","215","","108"
"4876","2017-12-01 14:53:57","290","163","","2"
"4877","2017-12-01 14:54:09","290","168","","1"
"4878","2017-12-01 14:54:20","290","171","","1"
"4879","2017-12-01 14:54:29","290","177","","17"
"4880","2017-12-01 14:54:42","290","179","","14"
"4881","2017-12-01 14:54:55","290","180","","22"
"4882","2017-12-01 14:55:03","290","181","","2"
"4883","2017-12-01 14:55:12","290","201","","3"
"4884","2017-12-01 14:55:19","290","203","","6"
"4885","2017-12-01 14:55:28","290","212","","4"
"4886","2017-12-01 14:55:36","290","215","","36"
"4887","2017-12-01 14:58:25","288","163","","3"
"4888","2017-12-01 14:58:39","288","168","","6"
"4889","2017-12-01 14:59:05","288","177","","11"
"4890","2017-12-01 14:59:23","288","179","","4"
"4891","2017-12-01 14:59:33","288","180","","21"
"4892","2017-12-01 14:59:40","288","181","","13"
"4893","2017-12-01 14:59:50","288","201","","6"
"4894","2017-12-01 15:00:01","288","203","","1"
"4895","2017-12-01 15:00:09","288","212","","18"
"4896","2017-12-01 15:00:15","288","226","","1"
"4897","2017-12-01 15:00:44","288","214","","3"
"4898","2017-12-01 15:00:54","288","215","","54"
"4899","2017-12-01 15:54:06","271","171","","1"
"4900","2017-12-01 15:54:24","271","177","","146"
"4901","2017-12-01 15:54:40","271","180","","5"
"4902","2017-12-01 15:54:49","271","181","","3"
"4903","2017-12-01 15:54:58","271","201","","1"
"4904","2017-12-01 15:55:07","271","202","","4"
"4905","2017-12-01 15:55:16","271","203","","4"
"4906","2017-12-01 15:55:26","271","205","","1"
"4907","2017-12-01 15:55:35","271","208","","6"
"4908","2017-12-01 15:55:45","271","212","","27"
"4909","2017-12-01 15:56:19","271","226","","2"
"4910","2017-12-01 15:56:40","271","215","","8"
"4911","2017-12-01 15:57:57","299","176","","1"
"4912","2017-12-01 15:58:05","299","177","","193"
"4913","2017-12-01 15:58:11","299","180","","2"
"4914","2017-12-01 15:58:18","299","181","","3"
"4915","2017-12-01 15:58:27","299","212","","9"
"4916","2017-12-01 15:58:34","299","215","","11"
"4917","2017-12-01 15:59:04","297","163","","12"
"4918","2017-12-01 15:59:16","297","166","","1"
"4919","2017-12-01 15:59:25","297","168","","1"
"4920","2017-12-01 15:59:33","297","176","","12"
"4921","2017-12-01 15:59:52","297","177","","13"
"4922","2017-12-01 15:59:59","297","180","","9"
"4923","2017-12-01 16:00:05","297","181","","28"
"4924","2017-12-01 16:00:13","297","200","","2"
"4925","2017-12-01 16:00:22","297","203","","4"
"4926","2017-12-01 16:00:30","297","208","","2"
"4927","2017-12-01 16:00:39","297","207","","1"
"4928","2017-12-01 16:00:47","297","212","","70"
"4929","2017-12-01 16:00:54","297","214","","2"
"4930","2017-12-01 16:03:46","296","163","","1"
"4931","2017-12-01 16:04:20","296","177","","134"
"4932","2017-12-01 16:04:30","296","180","","2"
"4933","2017-12-01 16:04:53","296","181","","3"
"4934","2017-12-01 16:05:02","296","212","","3"
"4935","2017-12-01 16:05:36","295","163","","1"
"4936","2017-12-01 16:05:50","295","168","","3"
"4937","2017-12-01 16:06:07","295","177","","16"
"4938","2017-12-01 16:06:36","295","179","","1"
"4939","2017-12-01 16:06:47","295","180","","19"
"4940","2017-12-01 16:06:56","295","181","","24"
"4941","2017-12-01 16:07:05","295","201","","1"
"4942","2017-12-01 16:07:14","295","202","","1"
"4943","2017-12-01 16:07:29","295","203","","2"
"4944","2017-12-01 16:07:39","295","207","","1"
"4945","2017-12-01 16:07:48","295","212","","1"
"4946","2017-12-01 16:07:55","295","213","","2"
"4947","2017-12-01 16:08:12","295","214","","2"
"4948","2017-12-01 16:08:21","295","215","","94"
"4949","2017-12-01 16:09:22","294","168","","5"
"4950","2017-12-01 16:09:36","294","171","","479"
"4951","2017-12-01 16:09:45","294","175","","6"
"4952","2017-12-01 16:09:57","294","176","","2"
"4953","2017-12-01 16:10:14","294","177","","23"
"4954","2017-12-01 16:10:23","294","179","","1"
"4955","2017-12-01 16:10:33","294","180","","15"
"4956","2017-12-01 16:10:43","294","181","","12"
"4957","2017-12-01 16:10:52","294","194","","21"
"4958","2017-12-01 16:11:06","294","195","","19"
"4959","2017-12-01 16:11:25","294","212","","3"
"4960","2017-12-01 16:11:34","294","213","","1"
"4961","2017-12-01 16:11:46","294","215","","27"
"4962","2017-12-01 16:13:12","293","162","","14"
"4963","2017-12-01 16:13:25","293","168","","18"
"4964","2017-12-01 16:13:35","293","166","","2"
"4965","2017-12-01 16:13:44","293","171","","10"
"4966","2017-12-01 16:13:54","293","175","","4"
"4967","2017-12-01 16:14:02","293","177","","21"
"4968","2017-12-01 16:14:12","293","179","","1"
"4969","2017-12-01 16:14:28","293","180","","20"
"4970","2017-12-01 16:14:36","293","181","","9"
"4971","2017-12-01 16:14:44","293","201","","1"
"4972","2017-12-01 16:14:52","293","212","","1"
"4973","2017-12-01 16:15:01","293","213","","6"
"4974","2017-12-01 16:15:09","293","214","","1"
"4975","2017-12-01 16:15:18","293","215","","129"
"4976","2017-12-01 16:16:29","291","162","","2"
"4977","2017-12-01 16:16:40","291","167","","1"
"4978","2017-12-01 16:16:48","291","168","","3"
"4979","2017-12-01 16:16:58","291","177","","15"
"4980","2017-12-01 16:17:06","291","180","","15"
"4981","2017-12-01 16:17:13","291","181","","21"
"4982","2017-12-01 16:17:22","291","201","","6"
"4983","2017-12-01 16:17:30","291","203","","8"
"4984","2017-12-01 16:17:38","291","212","","13"
"4985","2017-12-01 16:17:48","291","214","","1"
"4986","2017-12-01 16:17:57","291","215","","136"
"4987","2017-12-01 16:19:17","292","163","","2"
"4988","2017-12-01 16:19:27","292","168","","9"
"4989","2017-12-01 16:19:36","292","173","","1"
"4990","2017-12-01 16:19:49","292","175","","1"
"4991","2017-12-01 16:19:56","292","179","","7"
"4992","2017-12-01 16:20:05","292","177","","47"
"4993","2017-12-01 16:20:17","292","180","","27"
"4994","2017-12-01 16:20:25","292","181","","8"
"4995","2017-12-01 16:20:34","292","201","","2"
"4996","2017-12-01 16:20:46","292","203","","4"
"4997","2017-12-01 16:20:53","292","207","","1"
"4998","2017-12-01 16:21:01","292","226","","1"
"4999","2017-12-01 16:21:11","292","214","","1"
"5000","2017-12-01 16:21:22","292","215","","108"
"5001","2017-12-01 16:21:49","292","213","","2"
"5002","2017-12-01 16:24:32","298","167","","1"
"5003","2017-12-01 16:24:45","298","168","","2"
"5004","2017-12-01 16:24:57","298","176","","3"
"5005","2017-12-01 16:25:07","298","177","","201"
"5006","2017-12-01 16:25:15","298","180","","18"
"5007","2017-12-01 16:25:21","298","181","","13"
"5008","2017-12-01 16:25:31","298","186","","1"
"5009","2017-12-01 16:25:41","298","212","","7"
"5010","2017-12-01 16:25:47","298","215","","14"
"5011","2017-12-01 16:26:38","301","201","","6"
"5012","2017-12-01 16:26:48","301","202","","18"
"5013","2017-12-01 16:26:52","301","203","","250"
"5014","2017-12-01 16:26:57","301","207","","3"
"5015","2017-12-01 16:27:02","301","210","","48"
"5016","2017-12-01 16:27:09","301","211","","43"
"5017","2017-12-01 16:27:48","302","235","","1"
"5018","2017-12-01 16:34:19","302","172","","120"
"5019","2017-12-01 16:34:34","302","179","","12"
"5020","2017-12-01 16:34:43","302","176","","20"
"5021","2017-12-01 16:34:54","302","186","","2"
"5022","2017-12-01 16:35:01","302","190","","2"
"5023","2017-12-01 16:35:11","302","191","","1"
"5024","2017-12-01 16:35:20","302","202","","32"
"5025","2017-12-01 16:35:25","302","203","","112"
"5026","2017-12-01 16:35:36","302","205","","8"
"5027","2017-12-01 16:35:42","302","206","","1"
"5028","2017-12-01 16:35:48","302","207","","25"
"5029","2017-12-01 16:35:52","302","210","","11"
"5030","2017-12-01 16:35:56","302","211","","33"
